店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
キング観光サウザンド津,パチスロハイパーラッシュ,9.0,14,24,-59.833333333333336,1714.4166666666667,0.5
キング観光サウザンド津,パチスロハードボイルド,0.0,10,10,-137.0,2512.1,0.5
キング観光サウザンド津,パチスロハードボイルド,1.0,14,14,-100.5,1953.0714285714287,0.42857142857142855
キング観光サウザンド津,パチスロハードボイルド,2.0,11,11,-474.27272727272725,1511.7272727272727,0.2727272727272727
キング観光サウザンド津,パチスロハードボイルド,3.0,11,11,-267.72727272727275,1709.8181818181818,0.36363636363636365
キング観光サウザンド津,パチスロハードボイルド,4.0,10,10,-199.8,1648.2,0.3
キング観光サウザンド津,パチスロハードボイルド,5.0,10,10,-316.6,1561.1,0.2
キング観光サウザンド津,パチスロハードボイルド,6.0,10,10,-82.1,1188.5,0.4
キング観光サウザンド津,パチスロハードボイルド,7.0,10,10,298.1,2140.0,0.5
キング観光サウザンド津,パチスロハードボイルド,8.0,10,10,-755.1,1347.5,0.2
キング観光サウザンド津,パチスロハードボイルド,9.0,10,10,-44.7,1373.2,0.4
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,0.0,22,50,-322.42,3080.9,0.3
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,1.0,27,59,-162.33898305084745,3028.1525423728813,0.3898305084745763
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,2.0,23,51,-298.27450980392155,3229.274509803922,0.39215686274509803
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,3.0,23,51,-281.4313725490196,3094.5882352941176,0.3137254901960784
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,4.0,24,54,-67.0,3063.6481481481483,0.4444444444444444
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,5.0,24,54,-85.96296296296296,2876.0925925925926,0.3888888888888889
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,6.0,24,54,-22.185185185185187,2725.9074074074074,0.35185185185185186
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,7.0,24,54,-296.51851851851853,3275.1296296296296,0.3333333333333333
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,8.0,24,54,-371.8888888888889,2412.6481481481483,0.2962962962962963
キング観光サウザンド津,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,9.0,22,48,-17.125,2791.75,0.3125
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,0.0,22,58,170.01724137931035,2999.137931034483,0.4482758620689655
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,1.0,27,77,-53.81818181818182,2373.5064935064934,0.35064935064935066
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,2.0,23,63,-85.84126984126983,2156.0,0.38095238095238093
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,3.0,23,63,114.9047619047619,2310.095238095238,0.4444444444444444
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,4.0,24,62,-242.4516129032258,2170.7741935483873,0.41935483870967744
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,5.0,24,62,-297.80645161290323,1683.8387096774193,0.3064516129032258
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,6.0,24,62,-166.4516129032258,1876.1290322580646,0.3387096774193548
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,7.0,24,62,-260.96774193548384,2772.1451612903224,0.3387096774193548
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,8.0,24,62,302.96774193548384,1666.3548387096773,0.41935483870967744
キング観光サウザンド津,パチスロ甲鉄城のカバネリ,9.0,22,60,106.08333333333333,1718.85,0.43333333333333335
キング観光サウザンド津,ファミスタ回胴版!!,0.0,22,44,-151.22727272727272,2528.159090909091,0.38636363636363635
キング観光サウザンド津,ファミスタ回胴版!!,1.0,27,54,40.68518518518518,2713.703703703704,0.4444444444444444
キング観光サウザンド津,ファミスタ回胴版!!,2.0,23,46,-257.19565217391306,2230.2608695652175,0.30434782608695654
キング観光サウザンド津,ファミスタ回胴版!!,3.0,23,46,-44.369565217391305,2235.0434782608695,0.3695652173913043
キング観光サウザンド津,ファミスタ回胴版!!,4.0,24,48,-280.9583333333333,2198.7916666666665,0.2708333333333333
キング観光サウザンド津,ファミスタ回胴版!!,5.0,24,48,-185.5625,2183.0,0.3125
キング観光サウザンド津,ファミスタ回胴版!!,6.0,24,48,-112.58333333333333,2144.3541666666665,0.3541666666666667
キング観光サウザンド津,ファミスタ回胴版!!,7.0,24,48,-340.0625,2712.0208333333335,0.2708333333333333
キング観光サウザンド津,ファミスタ回胴版!!,8.0,24,48,-93.97916666666667,2084.8125,0.2916666666666667
キング観光サウザンド津,ファミスタ回胴版!!,9.0,22,44,-156.79545454545453,2134.8863636363635,0.2727272727272727
キング観光サウザンド津,プリズムナナ,0.0,10,18,-1071.4444444444443,4080.722222222222,0.1111111111111111
キング観光サウザンド津,プリズムナナ,1.0,11,19,1382.578947368421,4281.473684210527,0.631578947368421
キング観光サウザンド津,プリズムナナ,2.0,10,18,171.72222222222223,3565.3888888888887,0.3888888888888889
キング観光サウザンド津,プリズムナナ,3.0,10,18,-706.7777777777778,3791.3333333333335,0.2777777777777778
キング観光サウザンド津,プリズムナナ,4.0,10,18,-701.1111111111111,3732.5,0.3333333333333333
キング観光サウザンド津,プリズムナナ,5.0,10,18,-477.27777777777777,3805.9444444444443,0.2777777777777778
キング観光サウザンド津,プリズムナナ,6.0,10,18,-315.55555555555554,3123.1666666666665,0.2777777777777778
キング観光サウザンド津,プリズムナナ,7.0,10,17,-308.2352941176471,4752.294117647059,0.4117647058823529
キング観光サウザンド津,プリズムナナ,8.0,11,19,-44.73684210526316,3757.7368421052633,0.15789473684210525
キング観光サウザンド津,プリズムナナ,9.0,10,18,892.7777777777778,3445.9444444444443,0.3888888888888889
キング観光サウザンド津,マイジャグラーV,0.0,22,660,-233.5848484848485,4753.10303030303,0.3303030303030303
キング観光サウザンド津,マイジャグラーV,1.0,27,810,-257.5641975308642,4236.893827160494,0.3234567901234568
キング観光サウザンド津,マイジャグラーV,2.0,23,690,-222.49855072463768,3943.1391304347826,0.3101449275362319
キング観光サウザンド津,マイジャグラーV,3.0,23,690,-168.0782608695652,3574.3710144927536,0.3463768115942029
キング観光サウザンド津,マイジャグラーV,4.0,24,720,-220.82916666666668,3350.8930555555557,0.31527777777777777
キング観光サウザンド津,マイジャグラーV,5.0,24,720,-232.57083333333333,3563.8611111111113,0.31666666666666665
キング観光サウザンド津,マイジャグラーV,6.0,24,720,-197.90277777777777,3603.1819444444445,0.30972222222222223
キング観光サウザンド津,マイジャグラーV,7.0,24,720,-114.975,5438.686111111111,0.38333333333333336
キング観光サウザンド津,マイジャグラーV,8.0,24,720,-123.50972222222222,3796.438888888889,0.3402777777777778
キング観光サウザンド津,マイジャグラーV,9.0,22,660,-240.2560606060606,3811.5575757575757,0.2924242424242424
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,0.0,7,14,-214.5,2193.0,0.35714285714285715
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,1.0,8,16,-31.375,3226.0,0.4375
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,2.0,8,16,-102.875,2193.9375,0.1875
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,3.0,8,16,-277.25,2656.25,0.25
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,4.0,9,18,-323.8333333333333,1984.611111111111,0.2777777777777778
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,5.0,9,18,-358.72222222222223,2557.1666666666665,0.2222222222222222
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,6.0,9,18,-111.88888888888889,2070.0,0.3888888888888889
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,7.0,9,18,-627.6666666666666,2522.5,0.16666666666666666
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,8.0,9,18,-193.72222222222223,2849.8333333333335,0.3888888888888889
キング観光サウザンド津,マジカルハロウィン ボーナストリガー,9.0,7,14,-273.07142857142856,2290.8571428571427,0.2857142857142857
キング観光サウザンド津,マジカルハロウィン8,0.0,7,8,-417.0,3270.75,0.5
キング観光サウザンド津,マジカルハロウィン8,1.0,10,13,-202.46153846153845,1833.3846153846155,0.5384615384615384
キング観光サウザンド津,マジカルハロウィン8,2.0,8,10,-111.6,2331.9,0.3
キング観光サウザンド津,マジカルハロウィン8,3.0,7,9,419.55555555555554,3665.8888888888887,0.5555555555555556
キング観光サウザンド津,マジカルハロウィン8,4.0,7,8,-366.0,2303.625,0.25
キング観光サウザンド津,マジカルハロウィン8,5.0,7,8,29.625,2258.125,0.75
キング観光サウザンド津,マジカルハロウィン8,6.0,7,8,-909.375,4249.0,0.25
キング観光サウザンド津,マジカルハロウィン8,7.0,7,8,-860.5,3677.125,0.125
キング観光サウザンド津,マジカルハロウィン8,8.0,7,8,-114.0,757.875,0.25
キング観光サウザンド津,マジカルハロウィン8,9.0,7,8,-78.875,2206.25,0.5
キング観光サウザンド津,ミスタージャグラー,0.0,22,105,-314.2857142857143,3307.609523809524,0.26666666666666666
キング観光サウザンド津,ミスタージャグラー,1.0,27,132,-196.3030303030303,3224.030303030303,0.2803030303030303
キング観光サウザンド津,ミスタージャグラー,2.0,23,111,-254.45945945945945,2745.387387387387,0.2882882882882883
キング観光サウザンド津,ミスタージャグラー,3.0,23,111,-119.81981981981981,2708.873873873874,0.3333333333333333
キング観光サウザンド津,ミスタージャグラー,4.0,24,117,-166.81196581196582,2509.3162393162393,0.3247863247863248
キング観光サウザンド津,ミスタージャグラー,5.0,24,117,-81.88034188034187,3070.119658119658,0.3504273504273504
キング観光サウザンド津,ミスタージャグラー,6.0,24,117,-65.23931623931624,2648.675213675214,0.358974358974359
キング観光サウザンド津,ミスタージャグラー,7.0,24,117,-340.0,3740.3675213675215,0.27350427350427353
キング観光サウザンド津,ミスタージャグラー,8.0,24,117,-180.03418803418805,2347.17094017094,0.3247863247863248
キング観光サウザンド津,ミスタージャグラー,9.0,22,105,-206.33333333333334,2557.1047619047617,0.2761904761904762
キング観光サウザンド津,七つの魔剣が支配する,0.0,14,32,91.46875,2773.40625,0.40625
キング観光サウザンド津,七つの魔剣が支配する,1.0,18,41,147.3170731707317,2623.3658536585367,0.34146341463414637
キング観光サウザンド津,七つの魔剣が支配する,2.0,15,34,73.67647058823529,2742.5588235294117,0.29411764705882354
キング観光サウザンド津,七つの魔剣が支配する,3.0,15,34,-559.0588235294117,2941.1470588235293,0.29411764705882354
キング観光サウザンド津,七つの魔剣が支配する,4.0,16,35,-572.6857142857143,2194.4,0.14285714285714285
キング観光サウザンド津,七つの魔剣が支配する,5.0,16,35,-251.5142857142857,2359.457142857143,0.37142857142857144
キング観光サウザンド津,七つの魔剣が支配する,6.0,15,34,-98.32352941176471,2357.0588235294117,0.3235294117647059
キング観光サウザンド津,七つの魔剣が支配する,7.0,15,34,-47.14705882352941,3173.1176470588234,0.2647058823529412
キング観光サウザンド津,七つの魔剣が支配する,8.0,15,34,-263.52941176470586,1501.9411764705883,0.2647058823529412
キング観光サウザンド津,七つの魔剣が支配する,9.0,14,33,-597.5757575757576,1663.090909090909,0.18181818181818182
キング観光サウザンド津,吉宗,0.0,22,192,-192.08854166666666,2873.2552083333335,0.3125
キング観光サウザンド津,吉宗,1.0,27,240,-424.2,2825.6833333333334,0.325
キング観光サウザンド津,吉宗,2.0,23,203,-379.7881773399015,2541.2266009852215,0.28078817733990147
キング観光サウザンド津,吉宗,3.0,23,203,-486.51231527093597,2599.6256157635466,0.2660098522167488
