店舗,機種名,Weekday,稼働日数,集計数,平均差枚数,平均回転数,勝率
プレイランドキャッスル小牧,L アカメが斬る! 2,水曜日,2,6,45.166666666666664,314.3333333333333,0.3333333333333333
プレイランドキャッスル小牧,L アカメが斬る! 2,火曜日,2,6,214.66666666666666,844.0,0.3333333333333333
プレイランドキャッスル小牧,L アカメが斬る! 2,金曜日,3,9,466.0,2710.0,0.3333333333333333
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,土曜日,33,165,-659.4242424242424,4672.254545454545,0.2727272727272727
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,日曜日,32,160,-303.66875,4898.825,0.3625
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,月曜日,33,165,-22.24848484848485,2750.5454545454545,0.3515151515151515
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,木曜日,32,160,-122.54375,2092.06875,0.25625
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,水曜日,33,165,-355.4060606060606,3001.581818181818,0.32727272727272727
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,火曜日,32,160,-217.8875,2270.11875,0.29375
プレイランドキャッスル小牧,L アズールレーン THE ANIMATION,金曜日,33,165,-330.22424242424245,2804.418181818182,0.34545454545454546
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,土曜日,18,29,-205.41379310344828,3200.655172413793,0.3448275862068966
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,日曜日,18,29,429.0344827586207,3432.793103448276,0.3103448275862069
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,月曜日,18,29,214.58620689655172,2254.8275862068967,0.4482758620689655
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,木曜日,18,29,459.7931034482759,1377.4827586206898,0.4482758620689655
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,水曜日,18,29,-560.4137931034483,1957.344827586207,0.20689655172413793
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,火曜日,18,29,141.44827586206895,1877.8620689655172,0.41379310344827586
プレイランドキャッスル小牧,L ゴジラ対エヴァンゲリオン,金曜日,18,29,285.2068965517241,1739.6896551724137,0.2413793103448276
プレイランドキャッスル小牧,L サラリーマン金太郎,土曜日,13,63,99.7936507936508,3588.5555555555557,0.3333333333333333
プレイランドキャッスル小牧,L サラリーマン金太郎,日曜日,13,63,-793.968253968254,3603.7619047619046,0.30158730158730157
プレイランドキャッスル小牧,L サラリーマン金太郎,月曜日,12,57,70.91228070175438,2325.3684210526317,0.24561403508771928
プレイランドキャッスル小牧,L サラリーマン金太郎,木曜日,13,63,217.5079365079365,2625.7936507936506,0.36507936507936506
プレイランドキャッスル小牧,L サラリーマン金太郎,水曜日,13,63,31.047619047619047,2557.5714285714284,0.2857142857142857
プレイランドキャッスル小牧,L サラリーマン金太郎,火曜日,12,57,-52.43859649122807,1662.6315789473683,0.17543859649122806
プレイランドキャッスル小牧,L サラリーマン金太郎,金曜日,13,63,-749.063492063492,1974.6349206349207,0.12698412698412698
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,土曜日,33,128,-675.09375,2836.7265625,0.2890625
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,日曜日,32,127,-61.24409448818898,3001.0629921259842,0.3779527559055118
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,月曜日,33,130,-15.546153846153846,1899.0692307692307,0.3076923076923077
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,木曜日,32,127,312.53543307086613,1391.8503937007874,0.2755905511811024
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,水曜日,33,128,50.796875,2411.59375,0.3046875
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,火曜日,32,127,-257.8267716535433,1595.2204724409448,0.2992125984251969
プレイランドキャッスル小牧,L ダーリン・イン・ザ・フランキス,金曜日,33,128,-136.703125,1758.6875,0.3046875
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,土曜日,9,18,-204.88888888888889,2091.222222222222,0.3888888888888889
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,日曜日,10,20,-454.5,2110.1,0.25
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,月曜日,9,18,209.05555555555554,1376.611111111111,0.3333333333333333
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,木曜日,9,18,-89.16666666666667,909.2777777777778,0.16666666666666666
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,水曜日,9,18,-367.1666666666667,1490.0,0.1111111111111111
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,火曜日,7,14,-245.0,1604.2142857142858,0.14285714285714285
プレイランドキャッスル小牧,L 新・必殺仕置人 回胴 CRASH SPEC,金曜日,9,18,-353.8888888888889,1506.0555555555557,0.2777777777777778
プレイランドキャッスル小牧,L 東京喰種,土曜日,59,947,-224.45089757127772,6376.752903907075,0.40760295670538543
プレイランドキャッスル小牧,L 東京喰種,日曜日,58,929,31.06243272335845,6191.611410118407,0.44241119483315394
プレイランドキャッスル小牧,L 東京喰種,月曜日,58,931,-45.150375939849624,4253.443609022556,0.39097744360902253
プレイランドキャッスル小牧,L 東京喰種,木曜日,58,930,-291.18064516129033,3719.303225806452,0.35161290322580646
プレイランドキャッスル小牧,L 東京喰種,水曜日,59,946,448.3414376321353,5468.316067653277,0.459830866807611
プレイランドキャッスル小牧,L 東京喰種,火曜日,58,929,-137.9698600645856,3935.4348762109794,0.3519913885898816
プレイランドキャッスル小牧,L 東京喰種,金曜日,59,947,-54.92608236536431,4283.043294614572,0.3706441393875396
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,土曜日,13,49,-104.06122448979592,4349.591836734694,0.32653061224489793
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,日曜日,12,44,-51.45454545454545,4631.727272727273,0.36363636363636365
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,月曜日,13,49,319.57142857142856,2785.1632653061224,0.32653061224489793
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,木曜日,12,46,59.82608695652174,2052.0434782608695,0.1956521739130435
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,水曜日,13,49,-191.79591836734693,2714.0204081632655,0.24489795918367346
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,火曜日,12,46,-439.0217391304348,2714.4565217391305,0.21739130434782608
プレイランドキャッスル小牧,L 無職転生 〜異世界行ったら本気だす〜,金曜日,13,49,-360.7142857142857,2849.1632653061224,0.22448979591836735
プレイランドキャッスル小牧,L 犬夜叉2,土曜日,13,39,-693.3076923076923,1691.8461538461538,0.20512820512820512
プレイランドキャッスル小牧,L 犬夜叉2,日曜日,13,39,-357.0769230769231,2233.5384615384614,0.358974358974359
プレイランドキャッスル小牧,L 犬夜叉2,月曜日,13,39,-157.5897435897436,943.7435897435897,0.20512820512820512
プレイランドキャッスル小牧,L 犬夜叉2,木曜日,13,39,-464.12820512820514,698.0769230769231,0.07692307692307693
プレイランドキャッスル小牧,L 犬夜叉2,水曜日,13,39,-220.76923076923077,1891.6153846153845,0.23076923076923078
プレイランドキャッスル小牧,L 犬夜叉2,火曜日,14,42,512.6666666666666,1329.2857142857142,0.35714285714285715
プレイランドキャッスル小牧,L 犬夜叉2,金曜日,13,39,-135.87179487179486,1050.5641025641025,0.20512820512820512
プレイランドキャッスル小牧,L 真・一騎当千,土曜日,26,52,-429.65384615384613,4284.634615384615,0.2692307692307692
プレイランドキャッスル小牧,L 真・一騎当千,日曜日,27,54,270.25925925925924,4115.092592592592,0.2962962962962963
プレイランドキャッスル小牧,L 真・一騎当千,月曜日,26,52,-319.59615384615387,2173.9423076923076,0.3076923076923077
プレイランドキャッスル小牧,L 真・一騎当千,木曜日,26,52,-244.65384615384616,1768.2692307692307,0.34615384615384615
プレイランドキャッスル小牧,L 真・一騎当千,水曜日,26,52,-329.6730769230769,2153.576923076923,0.2692307692307692
プレイランドキャッスル小牧,L 真・一騎当千,火曜日,24,48,-26.6875,1329.6458333333333,0.2708333333333333
プレイランドキャッスル小牧,L 真・一騎当千,金曜日,26,52,-234.03846153846155,2425.8653846153848,0.3076923076923077
プレイランドキャッスル小牧,L 絶対衝激IV,土曜日,9,48,322.8125,2276.875,0.375
プレイランドキャッスル小牧,L 絶対衝激IV,日曜日,9,48,326.0,2178.2708333333335,0.3541666666666667
プレイランドキャッスル小牧,L 絶対衝激IV,月曜日,8,42,-358.85714285714283,948.952380952381,0.14285714285714285
プレイランドキャッスル小牧,L 絶対衝激IV,木曜日,8,45,-182.86666666666667,780.0888888888888,0.2222222222222222
プレイランドキャッスル小牧,L 絶対衝激IV,水曜日,9,48,-209.5625,1166.1458333333333,0.14583333333333334
プレイランドキャッスル小牧,L 絶対衝激IV,火曜日,9,48,-22.833333333333332,765.7916666666666,0.20833333333333334
プレイランドキャッスル小牧,L 絶対衝激IV,金曜日,9,48,-171.41666666666666,1198.0,0.1875
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,土曜日,16,42,-275.45238095238096,1951.8095238095239,0.30952380952380953
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,日曜日,16,42,-351.73809523809524,2132.9285714285716,0.21428571428571427
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,月曜日,15,38,-46.68421052631579,661.0,0.21052631578947367
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,木曜日,16,42,19.80952380952381,963.7142857142857,0.23809523809523808
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,水曜日,15,38,60.3421052631579,989.3421052631579,0.34210526315789475
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,火曜日,15,38,-53.94736842105263,726.8684210526316,0.2631578947368421
プレイランドキャッスル小牧,L 絶対衝激〜PLATONIC HEART〜,金曜日,16,42,-145.8095238095238,1735.5238095238096,0.2619047619047619
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,土曜日,7,55,-167.72727272727272,1939.090909090909,0.23636363636363636
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,日曜日,7,55,-720.2545454545455,2677.072727272727,0.10909090909090909
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,月曜日,7,55,166.3272727272727,1831.6909090909091,0.34545454545454546
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,木曜日,7,55,-6.490909090909091,1105.1636363636364,0.21818181818181817
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,水曜日,7,55,95.34545454545454,1547.4363636363637,0.21818181818181817
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,火曜日,7,55,167.9090909090909,2179.490909090909,0.2727272727272727
プレイランドキャッスル小牧,L 荒野のコトブキ飛行隊,金曜日,7,55,-262.5272727272727,1258.8363636363636,0.2
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,土曜日,37,134,-100.94029850746269,2897.2462686567164,0.31343283582089554
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,日曜日,36,133,-175.50375939849624,2769.2706766917295,0.3383458646616541
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,月曜日,37,134,-14.350746268656716,2070.544776119403,0.40298507462686567
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,木曜日,36,132,67.25,1681.8030303030303,0.42424242424242425
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,水曜日,37,134,-53.69402985074627,2497.768656716418,0.373134328358209
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,火曜日,36,132,-92.66666666666667,1811.7348484848485,0.38636363636363635
プレイランドキャッスル小牧,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,金曜日,37,134,-77.08208955223881,2101.5223880597014,0.3283582089552239
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,土曜日,17,32,-6.21875,1874.21875,0.40625
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,日曜日,17,32,-661.84375,2203.96875,0.28125
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,月曜日,17,32,-68.59375,1585.53125,0.375
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,木曜日,17,32,-42.875,977.96875,0.34375
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,水曜日,17,32,-87.65625,1661.5625,0.40625
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,火曜日,17,32,-8.0,1083.5,0.28125
プレイランドキャッスル小牧,Lうしおととら白面決戦VH,金曜日,17,32,-232.96875,1268.5,0.28125
プレイランドキャッスル小牧,Lゴジラ,土曜日,9,9,-973.1111111111111,3278.3333333333335,0.3333333333333333
プレイランドキャッスル小牧,Lゴジラ,日曜日,9,9,1960.4444444444443,2262.5555555555557,0.3333333333333333
プレイランドキャッスル小牧,Lゴジラ,月曜日,9,9,-189.0,1700.6666666666667,0.3333333333333333
プレイランドキャッスル小牧,Lゴジラ,木曜日,8,8,-448.125,600.5,0.0
プレイランドキャッスル小牧,Lゴジラ,水曜日,9,9,-351.22222222222223,1374.6666666666667,0.3333333333333333
プレイランドキャッスル小牧,Lゴジラ,火曜日,8,8,40.75,1341.5,0.375
プレイランドキャッスル小牧,Lゴジラ,金曜日,9,9,-393.44444444444446,982.2222222222222,0.2222222222222222
プレイランドキャッスル小牧,Lゴブリンスレイヤー,土曜日,10,10,-309.4,2760.4,0.2
プレイランドキャッスル小牧,Lゴブリンスレイヤー,日曜日,9,9,206.88888888888889,2917.777777777778,0.2222222222222222
プレイランドキャッスル小牧,Lゴブリンスレイヤー,月曜日,9,9,-855.3333333333334,1309.3333333333333,0.0
プレイランドキャッスル小牧,Lゴブリンスレイヤー,木曜日,10,10,-685.0,2048.1,0.0
プレイランドキャッスル小牧,Lゴブリンスレイヤー,水曜日,10,10,-313.3,2094.6,0.3
プレイランドキャッスル小牧,Lゴブリンスレイヤー,火曜日,9,9,-517.8888888888889,1022.7777777777778,0.0
プレイランドキャッスル小牧,Lゴブリンスレイヤー,金曜日,10,10,-302.1,1289.3,0.1
プレイランドキャッスル小牧,Lスーパービンゴネオ,土曜日,24,200,-225.715,1795.59,0.235
プレイランドキャッスル小牧,Lスーパービンゴネオ,日曜日,25,209,-269.3444976076555,1771.3349282296651,0.215311004784689
プレイランドキャッスル小牧,Lスーパービンゴネオ,月曜日,24,204,-573.6470588235294,1103.8823529411766,0.14705882352941177
プレイランドキャッスル小牧,Lスーパービンゴネオ,木曜日,24,200,11.48,721.42,0.165
プレイランドキャッスル小牧,Lスーパービンゴネオ,水曜日,24,200,-274.36,1228.09,0.19
プレイランドキャッスル小牧,Lスーパービンゴネオ,火曜日,23,195,-303.04102564102567,910.0974358974358,0.1076923076923077
プレイランドキャッスル小牧,Lスーパービンゴネオ,金曜日,24,200,-158.43,932.185,0.135
プレイランドキャッスル小牧,Lバンドリ!,土曜日,11,66,-316.42424242424244,1427.378787878788,0.21212121212121213
プレイランドキャッスル小牧,Lバンドリ!,日曜日,12,76,-23.86842105263158,1996.3552631578948,0.32894736842105265
プレイランドキャッスル小牧,Lバンドリ!,月曜日,11,73,-227.08219178082192,818.3150684931506,0.136986301369863
プレイランドキャッスル小牧,Lバンドリ!,木曜日,11,69,-109.84057971014492,884.8405797101449,0.17391304347826086
プレイランドキャッスル小牧,Lバンドリ!,水曜日,11,69,-182.36231884057972,1264.6811594202898,0.2028985507246377
プレイランドキャッスル小牧,Lバンドリ!,火曜日,9,52,274.86538461538464,838.4038461538462,0.21153846153846154
プレイランドキャッスル小牧,Lバンドリ!,金曜日,11,66,-325.6969696969697,1028.2272727272727,0.12121212121212122
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,土曜日,19,55,-84.6,4257.4,0.32727272727272727
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,日曜日,19,55,-81.36363636363636,3852.090909090909,0.36363636363636365
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,月曜日,19,55,-321.9818181818182,2398.6545454545453,0.2
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,木曜日,19,55,-290.6363636363636,1913.9272727272728,0.2727272727272727
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,水曜日,20,57,-495.1578947368421,2612.4736842105262,0.2631578947368421
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,火曜日,20,57,-44.68421052631579,2315.0175438596493,0.3333333333333333
プレイランドキャッスル小牧,Lパチスロ ありふれた職業で世界最強,金曜日,19,55,-31.490909090909092,2092.309090909091,0.32727272727272727
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,土曜日,13,127,-157.60629921259843,3020.5984251968503,0.3543307086614173
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,日曜日,13,127,120.36220472440945,2855.9133858267714,0.3543307086614173
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,月曜日,13,127,-93.53543307086615,1751.4566929133857,0.2992125984251969
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,木曜日,13,127,-21.858267716535433,1438.732283464567,0.23622047244094488
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,水曜日,13,127,-45.69291338582677,1908.6141732283465,0.23622047244094488
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,火曜日,13,127,168.48818897637796,2040.976377952756,0.2755905511811024
プレイランドキャッスル小牧,Lパチスロ シン・エヴァンゲリオン,金曜日,13,127,-66.94488188976378,1388.0944881889764,0.2440944881889764
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,土曜日,39,242,-5.7272727272727275,2939.5495867768595,0.32644628099173556
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,日曜日,39,262,-252.1793893129771,2832.4847328244273,0.25190839694656486
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,月曜日,38,237,148.54852320675104,2320.2109704641352,0.25738396624472576
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,木曜日,39,242,-280.0330578512397,1726.3512396694214,0.2231404958677686
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,水曜日,39,242,-7.070247933884297,2264.495867768595,0.30991735537190085
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,火曜日,38,221,280.9095022624434,1909.3484162895927,0.3212669683257919
プレイランドキャッスル小牧,Lパチスロ ダンベル何キロ持てる?,金曜日,39,242,-41.14876033057851,1917.5661157024792,0.2975206611570248
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,土曜日,23,24,43.833333333333336,2808.375,0.2916666666666667
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,日曜日,22,23,-502.2173913043478,2639.8260869565215,0.17391304347826086
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,月曜日,22,22,16.09090909090909,1601.7272727272727,0.36363636363636365
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,木曜日,22,23,115.91304347826087,1415.4782608695652,0.2608695652173913
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,水曜日,23,24,355.8333333333333,2488.375,0.3333333333333333
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,火曜日,22,23,36.130434782608695,1969.0,0.391304347826087
プレイランドキャッスル小牧,Lパチスロ マクロスフロンティア4,金曜日,23,24,-316.4166666666667,1634.7083333333333,0.20833333333333334
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,土曜日,17,96,-77.1875,3166.3125,0.3645833333333333
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,日曜日,17,96,118.64583333333333,3319.34375,0.34375
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,月曜日,15,82,-62.951219512195124,1646.7317073170732,0.32926829268292684
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,木曜日,17,96,47.083333333333336,1806.9791666666667,0.28125
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,水曜日,17,100,-220.93,1788.51,0.24
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,火曜日,16,90,-30.988888888888887,1894.3222222222223,0.32222222222222224
プレイランドキャッスル小牧,Lパチスロ 機動戦士ガンダムSEED,金曜日,17,96,-251.97916666666666,2425.0520833333335,0.2916666666666667
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,土曜日,57,126,-340.92063492063494,2880.9523809523807,0.2777777777777778
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,日曜日,57,129,-298.84496124031006,2937.1627906976746,0.3798449612403101
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,月曜日,57,127,-199.38582677165354,1853.0629921259842,0.3228346456692913
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,木曜日,56,124,17.0,1397.8225806451612,0.3387096774193548
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,水曜日,57,126,-237.52380952380952,1866.7460317460318,0.2857142857142857
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,火曜日,54,116,-93.29310344827586,1480.8275862068965,0.33620689655172414
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊,金曜日,57,126,-291.14285714285717,1749.0714285714287,0.29365079365079366
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,土曜日,7,70,-1079.9714285714285,6867.585714285714,0.24285714285714285
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,日曜日,6,60,-1040.1666666666667,6561.183333333333,0.3
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,月曜日,7,70,-356.0571428571429,4439.628571428571,0.3142857142857143
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,木曜日,7,70,-548.7571428571429,4401.814285714286,0.2857142857142857
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,水曜日,7,70,-586.1142857142858,6008.742857142857,0.32857142857142857
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,火曜日,7,70,-284.6,4366.871428571429,0.34285714285714286
プレイランドキャッスル小牧,Lパチスロ 炎炎ノ消防隊2,金曜日,7,70,-406.9142857142857,4293.0,0.3
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,土曜日,20,349,-156.03438395415472,3820.3123209169053,0.3638968481375358
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,日曜日,19,338,-188.2662721893491,3768.085798816568,0.3431952662721893
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,月曜日,19,334,53.131736526946106,2185.0149700598804,0.3323353293413174
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,木曜日,19,327,-66.25993883792049,1924.5871559633028,0.28134556574923547
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,水曜日,20,349,-116.77077363896848,2574.080229226361,0.3237822349570201
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,火曜日,19,327,-200.58715596330276,2081.406727828746,0.28440366972477066
プレイランドキャッスル小牧,Lパチスロ 革命機ヴァルヴレイヴ2,金曜日,20,349,-168.65902578796562,2074.521489971347,0.2664756446991404
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,土曜日,7,14,-505.57142857142856,8261.214285714286,0.35714285714285715
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,日曜日,6,12,-334.75,7305.083333333333,0.3333333333333333
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,月曜日,7,14,164.92857142857142,7405.071428571428,0.5
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,木曜日,7,14,624.1428571428571,6523.928571428572,0.6428571428571429
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,水曜日,7,14,-109.57142857142857,6912.214285714285,0.5
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,火曜日,7,14,1054.2142857142858,7672.357142857143,0.5714285714285714
プレイランドキャッスル小牧,Lパチスロうみねこのなく頃に2,金曜日,7,14,311.2142857142857,7715.357142857143,0.5714285714285714
プレイランドキャッスル小牧,Lパチスロうる星やつら,土曜日,5,5,-198.2,1915.0,0.4
プレイランドキャッスル小牧,Lパチスロうる星やつら,日曜日,4,4,-1109.0,1621.0,0.25
プレイランドキャッスル小牧,Lパチスロうる星やつら,月曜日,5,5,-893.4,1510.2,0.2
プレイランドキャッスル小牧,Lパチスロうる星やつら,木曜日,5,5,-395.0,1168.2,0.4
プレイランドキャッスル小牧,Lパチスロうる星やつら,水曜日,5,5,1112.2,1345.2,0.4
プレイランドキャッスル小牧,Lパチスロうる星やつら,火曜日,5,5,-340.8,1651.4,0.4
プレイランドキャッスル小牧,Lパチスロうる星やつら,金曜日,5,5,-1109.2,1842.6,0.0
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,土曜日,8,32,62.84375,1541.0,0.5
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,日曜日,8,32,-148.09375,1994.15625,0.40625
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,月曜日,7,28,-377.0357142857143,1558.7857142857142,0.21428571428571427
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,木曜日,8,32,-50.5625,1081.53125,0.3125
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,水曜日,7,27,-157.1851851851852,861.925925925926,0.3333333333333333
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,火曜日,7,27,-369.77777777777777,766.1481481481482,0.14814814814814814
プレイランドキャッスル小牧,Lパチスロガールズ&パンツァー 最終章,金曜日,8,32,-138.25,1081.1875,0.4375
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,土曜日,22,29,-1146.7241379310344,2363.206896551724,0.034482758620689655
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,日曜日,21,28,-252.92857142857142,3228.5714285714284,0.35714285714285715
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,月曜日,22,29,-45.0,1266.8620689655172,0.2413793103448276
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,木曜日,21,28,-180.96428571428572,1546.607142857143,0.25
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,水曜日,22,29,-274.86206896551727,1504.5172413793102,0.3103448275862069
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,火曜日,20,26,-478.65384615384613,1708.423076923077,0.15384615384615385
プレイランドキャッスル小牧,Lパチスロ戦姫絶唱シンフォギア 正義の歌,金曜日,22,29,-114.75862068965517,1388.1379310344828,0.27586206896551724
プレイランドキャッスル小牧,Lパチスロ閃乱カグラ2 SHINOVI MASTER,土曜日,31,53,67.69811320754717,3003.830188679245,0.2641509433962264
プレイランドキャッスル小牧,Lパチスロ閃乱カグラ2 SHINOVI MASTER,日曜日,31,54,-112.96296296296296,3773.6111111111113,0.24074074074074073
プレイランドキャッスル小牧,Lパチスロ閃乱カグラ2 SHINOVI MASTER,月曜日,32,55,-478.6545454545454,1143.6727272727273,0.21818181818181817
